date,hour,district,OS,RA,QS,RD,SS,SLC,SO,ST,SUT
1,19,은평구,0,1499,2430,896,363,52,23,42,11
1,19,종로구,40,4919,3192,1609,529,122,73,56,18
1,19,중구,258,5507,2544,746,300,126,129,84,23
1,19,중랑구,143,3147,1228,553,237,52,41,93,7
1,20,강남구,146,8108,6061,5821,3033,56,139,127,26
1,20,강동구,198,2507,847,564,12,19,36,22,3
1,20,강북구,6,2758,2576,525,31,134,41,99,13
1,20,강서구,364,4028,440,791,28,192,88,138,41
1,20,관악구,56,2650,886,225,17,40,44,47,18
1,20,광진구,70,4717,2609,580,160,18,73,26,5
1,20,구로구,32,5557,1315,786,23,20,68,39,13
1,20,금천구,22,2771,899,942,15,31,44,13,8
1,20,노원구,765,3954,2533,146,7,79,25,27,13
1,20,도봉구,6,1764,1296,181,1,49,13,32,13
1,20,동대문구,163,3654,2477,45,0,49,49,24,3
1,20,동작구,119,4989,1784,915,108,83,53,45,18
1,20,마포구,139,5021,3218,644,16,212,62,127,27
1,20,서대문구,47,4208,2552,230,8,83,45,61,7
1,20,서초구,331,4916,2434,3955,1817,82,109,57,16
1,20,성동구,162,4491,1757,46,0,1,62,9,2
1,20,성북구,91,4060,1808,301,39,86,71,24,12
1,20,송파구,119,5131,2199,2825,2277,56,38,47,16
1,20,양천구,15,2278,2646,260,7,29,44,30,19
1,20,영등포구,539,6661,1498,2438,436,184,100,133,44
1,20,용산구,110,4969,2133,232,24,36,85,29,8
1,20,은평구,15,1483,1424,884,394,24,46,7,5
1,20,종로구,27,4002,1500,1984,369,121,50,45,17
1,20,중구,118,5163,2622,669,173,82,148,61,17
1,20,중랑구,21,1988,1478,438,102,69,38,77,7
1,21,강남구,199,7722,2173,3795,2621,51,152,93,30
1,21,강동구,200,3135,3638,646,300,11,32,13,2
1,21,강북구,40,4189,2574,541,49,119,34,92,10
1,21,강서구,315,3315,465,657,12,65,78,65,13
1,21,관악구,13,5272,2139,285,27,72,81,56,19
1,21,광진구,243,5083,2244,555,42,19,111,29,11
1,21,구로구,60,5890,740,636,25,131,71,88,18
1,21,금천구,53,1263,226,514,170,19,17,9,5
1,21,노원구,237,3866,2244,72,2,117,11,37,7
1,21,도봉구,4,2432,1127,179,2,79,21,34,12
1,21,동대문구,222,2648,1252,168,6,62,40,62,8
1,21,동작구,28,3791,2632,798,88,46,62,48,15
1,21,마포구,206,3387,1798,424,9,158,83,79,27
1,21,서대문구,150,2130,986,172,8,59,59,23,9
1,21,서초구,471,8477,3843,2178,388,75,166,116,29
1,21,성동구,142,3250,564,84,4,8,73,16,3
1,21,성북구,98,5797,2800,201,44,195,74,209,34
1,21,송파구,119,3368,1502,2641,1392,40,17,31,12
1,21,양천구,35,2381,2161,370,11,63,19,43,15
1,21,영등포구,238,3116,2219,1285,46,268,24,145,39
1,21,용산구,209,5814,3306,393,8,64,87,28,11
1,21,은평구,3,1855,1066,776,321,7,8,3,2
1,21,종로구,43,3108,3524,1413,293,191,89,64,22
1,21,중구,114,4447,3202,466,140,100,135,59,18
1,21,중랑구,54,1883,946,403,150,82,21,67,9
1,22,강남구,417,9311,3648,4362,3595,51,136,66,28
1,22,강동구,10,2772,1657,388,6,13,10,6,4
1,22,강북구,7,1575,722,669,99,98,26,52,10
1,22,강서구,343,4085,725,660,19,230,119,98,20
1,22,관악구,26,5294,1831,372,10,48,48,22,6
1,22,광진구,318,4632,2803,290,10,44,94,37,6
1,22,구로구,103,5002,1258,428,4,59,83,40,9
1,22,금천구,65,1097,126,451,8,80,10,23,7
1,22,노원구,678,3720,2338,67,1,77,23,33,12
1,22,도봉구,21,2364,1122,211,1,13,27,7,5
1,22,동대문구,423,5313,4499,99,0,102,82,112,9
1,22,동작구,357,3895,706,282,12,16,20,6,0
1,22,마포구,533,3763,1357,717,57,73,57,50,14
1,22,서대문구,84,1357,371,189,9,50,23,26,9
1,22,서초구,760,11067,6071,1775,819,62,262,82,14
1,22,성동구,449,4365,477,104,0,21,115,18,2
1,22,성북구,97,2005,522,330,42,143,65,89,17
1,22,송파구,345,6245,2408,3189,2325,89,96,73,22
1,22,양천구,156,2753,625,354,27,65,42,42,11
1,22,영등포구,588,5753,1918,1165,685,157,100,79,22
1,22,용산구,199,3645,1100,174,10,21,59,20,5
1,22,은평구,96,1732,507,825,491,37,21,29,7
1,22,종로구,25,3209,2423,1709,363,114,82,68,7
1,22,중구,170,4371,2564,475,80,54,172,51,11
1,22,중랑구,185,2619,949,420,191,82,51,71,15
1,23,강남구,378,7637,2694,3844,1388,107,133,71,23
1,23,강동구,174,1688,555,470,214,5,17,10,3
1,23,강북구,5,1286,669,532,96,34,19,3,2
1,23,강서구,377,4916,3023,436,13,54,52,42,18
1,23,관악구,27,3563,2051,378,8,72,16,13,10
1,23,광진구,123,2454,1431,384,5,5,24,6,3
1,23,구로구,80,5022,1055,767,24,64,66,41,10
1,23,금천구,74,2146,585,638,17,38,28,9,6
1,23,노원구,286,3364,1824,26,0,18,14,2,2
1,23,도봉구,0,1417,1450,21,1,23,3,5,3
1,23,동대문구,158,2978,1425,89,4,30,48,9,2
1,23,동작구,67,4180,1382,925,27,53,25,15,6
1,23,마포구,491,7202,4313,466,19,88,107,39,13
1,23,서대문구,248,4486,1510,340,15,16,60,16,10
1,23,서초구,183,5467,3354,953,269,26,91,33,10
1,23,성동구,312,4079,1549,99,1,9,80,16,3
1,23,성북구,337,4795,1288,163,16,86,125,104,4
1,23,송파구,121,3842,1941,2501,1360,17,56,28,8
1,23,양천구,161,4493,1842,103,4,24,46,44,18
1,23,영등포구,477,11879,5186,1593,208,136,262,95,18
1,23,용산구,324,4280,1439,79,1,117,86,40,10
1,23,은평구,488,3425,2065,688,376,6,2,2,2
1,23,종로구,211,1922,549,951,298,47,44,17,7
1,23,중구,16,2106,766,316,81,73,71,51,13
1,23,중랑구,108,4258,2629,378,236,94,54,78,6
2,0,강남구,526,8319,2823,337,14,52,159,51,6
2,0,강동구,194,3948,1581,424,17,9,80,23,5
2,0,강북구,39,1121,155,87,2,52,25,56,6
2,0,강서구,252,3761,569,336,8,62,48,20,10
2,0,관악구,27,4307,1848,262,8,15,70,5,2
2,0,광진구,897,7727,4583,69,4,55,139,61,8
2,0,구로구,152,3029,1475,389,97,24,24,11,5
2,0,금천구,13,2664,552,71,1,7,52,9,2
2,0,노원구,386,6357,2810,169,5,98,153,58,18
2,0,도봉구,49,3761,4475,34,3,43,55,34,11
2,0,동대문구,778,3658,1394,23,1,69,76,25,6
2,0,동작구,294,2813,1054,197,2,10,28,3,1
2,0,마포구,407,5067,3926,551,20,56,116,37,4
2,0,서대문구,119,2576,899,210,23,27,61,23,9
2,0,서초구,1081,6187,3392,1355,27,56,146,57,12
2,0,성동구,914,5431,1709,161,3,61,119,27,8
2,0,성북구,409,3741,976,236,11,34,96,32,13
2,0,송파구,509,4740,1328,612,81,59,101,43,12
2,0,양천구,106,4023,803,256,21,18,74,19,2
2,0,영등포구,799,7540,2981,244,2,97,171,28,6
2,0,용산구,354,6899,1649,588,177,30,93,24,8
2,0,은평구,38,1094,747,14,0,8,44,18,2
2,0,종로구,53,2645,1470,195,54,52,108,22,10
2,0,중구,11,2188,825,176,10,14,118,25,12
2,0,중랑구,564,4576,2278,39,0,32,133,37,4
2,1,강남구,1230,11793,5900,112,0,62,357,73,16
2,1,강동구,46,1797,1303,0,0,0,22,5,5
2,1,강북구,7,1791,694,9,1,30,36,5,1
2,1,강서구,366,4239,2202,98,0,54,67,26,9
2,1,관악구,53,453,200,39,5,63,8,9,3
2,1,광진구,706,4761,2419,60,0,28,98,12,5
2,1,구로구,164,1424,576,71,1,2,34,10,6
2,1,금천구,87,1055,526,14,0,30,16,5,1
2,1,노원구,457,6865,2828,14,0,44,102,12,2
2,1,도봉구,50,2151,1731,3,0,24,33,5,2
2,1,동대문구,409,2249,1785,2,0,18,36,24,2
2,1,동작구,387,1965,589,27,0,17,56,14,3
2,1,마포구,926,7618,5899,27,1,15,120,14,6
2,1,서대문구,159,2317,613,122,20,0,32,9,1
2,1,서초구,1524,5162,2262,178,1,43,137,31,5
2,1,성동구,1361,3962,1791,28,0,16,111,16,4
2,1,성북구,557,2667,883,192,1,37,59,14,9
2,1,송파구,410,3912,1332,119,0,21,90,28,8
2,1,양천구,236,4063,1963,33,0,22,120,22,6
2,1,영등포구,938,3076,1052,86,0,41,84,10,1
2,1,용산구,667,8138,4676,145,3,8,173,19,13
2,1,은평구,160,1611,801,113,29,1,12,2,3
2,1,종로구,77,3575,3242,33,0,34,95,16,8
2,1,중구,23,3098,2255,3,0,17,92,23,8
2,1,중랑구,548,2943,1275,77,0,38,65,46,3
2,2,강남구,1143,8148,4221,43,0,23,217,42,6
2,2,강동구,177,2927,2599,0,0,55,71,16,5
2,2,강북구,64,1580,760,1,0,4,19,2,2
2,2,강서구,503,3667,1459,0,0,2,106,9,2
2,2,관악구,1007,5077,3490,1,0,14,67,12,1
2,2,광진구,358,2617,1241,0,0,25,48,12,6
2,2,구로구,218,1834,767,10,0,9,42,11,6
2,2,금천구,82,1101,141,34,1,5,15,4,2
2,2,노원구,152,1358,899,0,0,3,13,2,0
2,2,도봉구,1,972,591,5,0,3,7,0,0
2,2,동대문구,343,2543,1040,0,0,3,63,4,1
2,2,동작구,708,5146,3904,4,0,52,148,31,4
2,2,마포구,691,7013,3807,0,0,2,130,18,6
2,2,서대문구,141,2247,1087,0,0,0,38,6,2
2,2,서초구,1914,10970,4983,61,0,32,239,43,10
2,2,성동구,852,2722,1322,0,0,49,65,13,3
2,2,성북구,245,3922,1539,1,0,70,107,21,9
2,2,송파구,441,3018,1435,5,0,9,111,16,6
2,2,양천구,43,841,98,1,0,2,20,7,1
2,2,영등포구,1024,5398,3061,0,0,69,185,27,6
2,2,용산구,972,6072,3008,29,2,7,132,14,6
2,2,은평구,30,3071,2198,0,0,1,58,7,4
2,2,종로구,117,3009,1287,0,0,14,124,18,2
2,2,중구,15,1545,1397,0,0,132,62,44,6
2,2,중랑구,254,1871,1475,0,0,5,41,5,1
2,3,강남구,1145,8308,3736,31,0,40,265,72,12
2,3,강동구,438,5645,5171,5,0,12,130,29,9
2,3,강북구,31,1998,1066,0,0,6,27,5,3
2,3,강서구,170,2272,1415,0,0,3,61,9,2
2,3,관악구,1052,3185,2097,0,0,15,24,4,1
2,3,광진구,333,2832,2596,0,0,4,74,8,3
2,3,구로구,13,1394,1692,0,0,24,38,9,3
2,3,금천구,132,313,74,0,0,0,2,0,0
2,3,노원구,235,3445,2716,41,0,0,70,15,4
2,3,도봉구,110,3369,2380,0,0,13,41,5,1
2,3,동대문구,163,2679,1711,1,0,1,46,6,1
2,3,동작구,162,3144,1633,0,0,1,90,13,2
2,3,마포구,921,3927,2422,37,0,29,109,24,6
2,3,서대문구,332,2154,1712,2,0,21,36,13,3
2,3,서초구,924,6787,4542,89,0,12,179,30,4
2,3,성동구,356,1476,907,0,0,5,53,7,0
2,3,성북구,219,1972,1340,1,0,7,42,10,4
2,3,송파구,638,3550,1693,0,0,13,98,23,4
2,3,양천구,232,2383,727,0,1,6,80,24,6
2,3,영등포구,490,4679,1988,3,0,32,72,12,3
2,3,용산구,660,5137,4964,64,1,1,116,12,1
2,3,은평구,145,733,333,0,0,25,22,8,1
2,3,종로구,21,1267,1307,1,0,0,23,2,0
2,3,중구,102,2227,840,3,0,1,72,10,4
2,3,중랑구,390,3972,3208,54,5,10,103,13,2
2,4,강남구,922,5111,3226,116,0,17,160,32,10
2,4,강동구,211,2023,2218,6,0,3,39,3,0
2,4,강북구,29,2319,1340,33,2,15,15,4,1
2,4,강서구,250,2774,1041,52,5,4,87,15,3
2,4,관악구,596,3115,1984,124,6,4,38,6,4
2,4,광진구,383,3816,2381,82,4,0,92,14,3
2,4,구로구,16,1973,1546,616,65,27,52,29,9
2,4,금천구,18,1148,891,42,0,6,28,10,2
2,4,노원구,303,3736,2178,72,11,7,94,18,6
2,4,도봉구,28,2059,1891,115,1,9,32,9,2
2,4,동대문구,497,5279,3824,0,0,35,115,23,4
2,4,동작구,313,3293,2483,233,9,28,61,17,4
2,4,마포구,906,4740,2217,199,18,33,99,23,7
2,4,서대문구,99,2129,1816,30,1,1,46,7,1
2,4,서초구,1011,4135,2201,295,324,5,109,23,6
2,4,성동구,1921,5781,1955,1,1,0,164,19,5
2,4,성북구,710,3369,1116,88,31,41,60,26,6
2,4,송파구,287,2163,2140,46,0,20,12,5,2
2,4,양천구,139,1687,1455,225,39,4,45,16,3
2,4,영등포구,780,2733,349,4,0,17,125,9,2
2,4,용산구,1452,4043,3601,15,1,16,45,14,8
2,4,은평구,358,3288,1882,101,2,3,78,17,2
2,4,종로구,93,781,265,61,1,34,29,14,1
2,4,중구,106,605,104,74,8,36,44,21,4
2,4,중랑구,116,1529,501,51,3,23,52,35,20
2,5,강남구,873,5888,1946,401,6,189,232,159,41
2,5,강동구,253,1425,2315,83,1,3,26,6,2
2,5,강북구,6,2278,1155,104,14,47,41,25,10
2,5,강서구,164,4132,3366,193,16,81,114,73,15
2,5,관악구,1071,4422,2484,333,21,10,54,9,3
2,5,광진구,468,3396,1830,135,20,15,56,19,7
2,5,구로구,33,2078,529,1721,422,24,37,34,10
2,5,금천구,119,1784,1274,34,0,7,64,6,4
2,5,노원구,332,3259,3813,214,3,54,68,34,19
2,5,도봉구,30,1346,2146,224,15,71,21,39,13
2,5,동대문구,149,1882,2190,30,2,54,43,39,9
2,5,동작구,125,2216,784,101,9,11,60,13,7
2,5,마포구,499,5047,1636,267,11,38,94,39,11
2,5,서대문구,438,4055,3553,260,6,29,118,25,4
2,5,서초구,587,5832,1884,1120,3471,145,205,159,44
2,5,성동구,555,4541,900,181,4,58,77,19,5
2,5,성북구,196,3030,758,142,3,115,86,98,49
2,5,송파구,492,4554,2201,276,53,44,188,146,7
2,5,양천구,61,1762,919,336,51,8,28,12,1
2,5,영등포구,280,3108,704,268,20,41,68,29,5
2,5,용산구,112,1037,938,512,94,34,12,11,8
2,5,은평구,99,1876,1494,91,5,25,41,23,9
2,5,종로구,76,1807,732,200,23,10,66,34,9
2,5,중구,27,1695,684,139,6,30,135,124,6
2,5,중랑구,124,2027,461,25,0,51,78,61,1
2,6,강남구,781,10604,4118,3409,1970,96,214,96,17
2,6,강동구,343,4523,1691,386,21,6,61,22,5
2,6,강북구,3,2594,1144,107,7,45,53,69,5
2,6,강서구,257,3561,1095,390,34,103,100,59,20
2,6,관악구,1661,5428,2722,598,39,8,30,9,6
2,6,광진구,732,4116,1497,496,38,107,156,77,29
2,6,구로구,63,4619,3377,2237,409,22,53,26,11
2,6,금천구,38,1544,1598,317,17,18,16,10,3
2,6,노원구,246,1938,85,161,11,69,36,18,15
2,6,도봉구,14,721,1027,48,4,16,22,15,4
2,6,동대문구,161,1721,604,203,15,59,27,42,11
2,6,동작구,142,2331,323,827,23,25,60,23,12
2,6,마포구,253,4356,1308,2059,714,93,100,89,25
2,6,서대문구,58,4712,2903,1149,237,68,77,49,18
2,6,서초구,611,6604,4151,2093,2508,233,173,111,33
2,6,성동구,524,3070,888,423,22,119,43,42,8
2,6,성북구,19,1519,401,41,1,42,28,22,3
2,6,송파구,752,6931,3258,1453,224,64,129,63,27
2,6,양천구,244,1561,557,525,43,38,33,37,16
2,6,영등포구,420,6535,2153,985,40,60,208,87,24
2,6,용산구,190,3687,1363,1061,100,126,65,84,30
2,6,은평구,41,1429,820,521,312,25,30,23,8
2,6,종로구,28,1856,441,616,34,113,70,97,16
2,6,중구,55,2135,865,470,10,165,117,130,36
2,6,중랑구,377,1560,663,44,5,86,55,84,22
2,7,강남구,391,9542,2804,3088,1675,157,194,158,45
2,7,강동구,140,995,59,215,7,17,7,9,6
2,7,강북구,10,1760,1005,218,22,15,9,10,5
2,7,강서구,179,3436,1413,1644,685,133,49,55,28
2,7,관악구,519,6357,5051,1312,1625,74,51,47,13
2,7,광진구,204,566,26,448,28,59,14,34,15
2,7,구로구,102,3082,223,3123,540,29,56,30,11
2,7,금천구,34,1953,867,809,29,65,17,23,10
2,7,노원구,236,1713,1286,144,2,143,32,47,10
2,7,도봉구,55,2139,2523,243,3,21,30,23,11
2,7,동대문구,105,1261,923,94,3,63,22,32,7
2,7,동작구,122,2939,533,662,12,37,40,20,2
2,7,마포구,320,4048,1543,1417,384,80,99,48,15
2,7,서대문구,116,3619,3041,1425,457,76,34,55,13
2,7,서초구,2018,11180,3742,2406,401,212,232,140,31
2,7,성동구,75,2960,482,367,24,55,36,33,9
2,7,성북구,10,1240,461,958,269,77,18,87,3
2,7,송파구,99,7125,3020,1234,65,123,102,141,18
2,7,양천구,189,3096,1324,1184,380,44,55,51,22
2,7,영등포구,583,6995,3523,1201,31,83,103,55,20
2,7,용산구,448,9140,3300,641,97,69,160,31,8
2,7,은평구,26,679,304,186,13,16,14,6,2
2,7,종로구,21,1899,1038,1179,394,74,74,46,11
2,7,중구,286,3657,3882,296,30,71,119,53,21
2,7,중랑구,76,664,270,105,7,46,42,35,15
2,8,강남구,340,11112,4581,2634,1832,115,191,128,31
2,8,강동구,273,3288,4046,608,42,41,52,26,7
2,8,강북구,16,1940,1859,224,426,44,27,33,7
2,8,강서구,254,2586,1771,1469,748,149,52,48,13
2,8,관악구,670,4334,2619,709,757,114,13,54,11
2,8,광진구,246,2371,285,822,21,101,21,52,6
2,8,구로구,51,4536,566,3152,641,30,65,28,15
2,8,금천구,49,3195,1419,363,10,18,19,15,4
2,8,노원구,189,2153,2527,176,39,44,31,26,6
2,8,도봉구,20,2762,2279,205,28,69,34,39,14
2,8,동대문구,65,811,432,363,121,38,4,19,11
2,8,동작구,141,3334,1893,1301,496,19,44,33,7
2,8,마포구,373,5572,1921,1210,37,89,65,53,17
2,8,서대문구,89,2836,879,516,15,27,68,30,12
2,8,서초구,664,10395,3252,2681,443,242,188,212,43
2,8,성동구,279,6001,2650,528,106,62,90,68,18
2,8,성북구,57,1689,556,71,8,111,51,72,45
2,8,송파구,245,5432,2224,884,65,94,70,108,25
2,8,양천구,102,1558,549,579,243,37,26,29,14
2,8,영등포구,403,6482,3581,1460,43,119,115,89,19
2,8,용산구,290,6164,3660,2247,914,198,107,50,15
2,8,은평구,8,218,6,113,4,11,1,9,3
2,8,종로구,15,2296,506,567,107,83,72,79,9
2,8,중구,43,2993,1419,668,349,100,63,84,11
2,8,중랑구,221,338,650,78,3,61,11,35,5
2,9,강남구,824,11612,6473,2778,1347,43,190,102,38
2,9,강동구,204,1688,3744,254,2,12,19,25,6
2,9,강북구,4,1882,1321,398,41,59,17,39,7
2,9,강서구,223,3556,3448,920,340,78,51,29,6
2,9,관악구,726,3504,3025,620,48,43,17,11,7
2,9,광진구,223,2676,761,555,76,45,36,25,10
2,9,구로구,80,3296,421,1827,462,30,49,19,16
2,9,금천구,53,3252,1394,212,1,6,25,19,16
2,9,노원구,133,2525,2462,80,3,44,84,27,8
2,9,도봉구,47,3353,4803,184,7,40,67,30,16
2,9,동대문구,20,1455,143,158,12,85,20,82,18
2,9,동작구,73,2644,826,969,227,16,18,12,5
2,9,마포구,204,5928,2998,683,26,69,152,89,22
2,9,서대문구,66,2671,599,704,534,75,37,38,12
2,9,서초구,430,9798,4064,2831,159,229,195,149,37
2,9,성동구,61,3299,224,384,44,21,73,37,16
2,9,성북구,20,1778,636,199,11,24,25,33,7
2,9,송파구,194,5286,3086,478,58,68,151,154,20
2,9,양천구,94,6230,3148,620,91,45,169,103,30
2,9,영등포구,298,8860,6209,1351,728,50,105,53,20
2,9,용산구,72,3059,1745,1896,744,66,96,66,11
2,9,은평구,201,1041,695,130,5,9,22,13,5
2,9,종로구,16,1797,601,893,268,157,71,92,37
2,9,중구,15,3272,1728,893,160,200,174,133,35
2,9,중랑구,50,1922,1315,36,3,98,22,77,13
2,10,강남구,758,11556,4544,2197,1074,137,175,154,51
2,10,강동구,152,984,3712,463,29,10,2,9,0
2,10,강북구,3,2564,797,375,56,41,31,17,6
2,10,강서구,315,4251,4749,340,15,117,70,57,8
2,10,관악구,851,4171,2019,677,57,56,12,18,8
2,10,광진구,223,2972,1395,880,74,82,51,46,14
2,10,구로구,157,4212,787,3108,873,110,50,69,16
2,10,금천구,79,2836,1066,310,8,27,21,13,5
2,10,노원구,105,3635,2233,264,60,54,64,25,14
2,10,도봉구,9,1736,1961,281,32,53,20,23,14
2,10,동대문구,123,2140,1292,69,5,59,40,53,4
2,10,동작구,88,2288,557,1138,127,42,27,28,11
2,10,마포구,247,6789,2762,1308,74,95,116,79,27
2,10,서대문구,50,6334,2967,771,316,73,112,56,17
2,10,서초구,500,7304,3021,1885,773,136,96,90,10
2,10,성동구,147,3004,2142,364,34,38,41,21,4
2,10,성북구,34,2690,1276,156,17,64,39,72,12
2,10,송파구,143,5706,2708,1476,202,140,61,106,20
2,10,양천구,22,1911,850,1286,660,70,42,66,21
2,10,영등포구,324,7133,3067,904,40,57,109,49,10
2,10,용산구,173,4232,1267,768,3691,41,65,32,8
2,10,은평구,46,615,216,91,4,18,11,14,4
2,10,종로구,35,2356,987,517,81,72,58,108,15
2,10,중구,18,1307,651,462,252,91,54,133,13
2,10,중랑구,57,1821,1384,162,21,91,27,47,16
2,11,강남구,93,11234,4948,3845,1446,62,158,89,20
2,11,강동구,92,1638,3808,263,17,18,23,8,3
2,11,강북구,5,2386,1127,114,8,67,28,45,11
2,11,강서구,165,2252,609,888,434,102,26,36,15
2,11,관악구,486,5832,2768,719,62,28,25,12,6
2,11,광진구,65,2054,193,576,30,31,18,17,13
2,11,구로구,306,3831,1026,2398,2130,231,38,80,24
2,11,금천구,11,2425,1266,345,122,10,21,9,4
2,11,노원구,156,2358,1561,119,8,75,52,40,13
2,11,도봉구,0,639,1561,154,2,58,7,35,14
2,11,동대문구,103,3010,1624,114,3,60,73,47,18
2,11,동작구,108,3463,827,1015,64,10,28,12,4
2,11,마포구,158,3659,2450,1269,61,51,52,31,14
2,11,서대문구,36,3461,1498,413,17,22,60,20,9
2,11,서초구,698,9203,2402,3443,631,99,142,106,28
2,11,성동구,51,5334,3263,438,14,36,61,26,6
2,11,성북구,11,3387,1613,137,13,88,104,90,27
2,11,송파구,50,6036,1844,973,398,36,51,75,10
2,11,양천구,72,2617,814,721,155,51,48,58,20
2,11,영등포구,793,8805,5081,842,80,292,126,124,35
2,11,용산구,125,4522,3320,1921,1224,24,69,25,7
2,11,은평구,3,2125,1609,68,0,20,14,19,3
2,11,종로구,32,2910,1508,563,56,97,49,36,17
2,11,중구,20,2167,1501,142,14,53,56,35,10
2,11,중랑구,24,2767,1649,208,24,88,44,68,14
2,12,강남구,103,9280,3193,1764,2104,39,120,90,22
2,12,강동구,141,3614,2237,606,40,16,18,15,5
2,12,강북구,47,5704,5076,230,6,67,57,41,22
2,12,강서구,72,1255,62,673,156,134,48,41,12
2,12,관악구,1330,5397,3334,651,162,175,49,64,16
2,12,광진구,395,2555,1111,422,68,91,46,28,4
2,12,구로구,68,4811,2748,2479,1997,112,63,81,27
2,12,금천구,395,3305,1194,445,176,150,57,62,20
2,12,노원구,26,3320,2162,121,4,167,44,75,20
2,12,도봉구,7,1581,953,156,8,58,19,22,5
2,12,동대문구,259,1518,522,278,54,81,23,29,12
2,12,동작구,71,2695,887,1909,524,10,28,26,5
2,12,마포구,61,5469,3868,1242,178,64,69,56,22
2,12,서대문구,96,3161,631,1102,142,60,40,30,10
2,12,서초구,270,9523,3174,2361,1205,67,121,86,18
2,12,성동구,198,2995,185,233,5,40,34,8,1
2,12,성북구,75,2638,1479,53,2,56,37,48,15
2,12,송파구,93,5446,2259,501,123,68,73,103,16
2,12,양천구,16,1668,1671,1137,403,81,35,69,24
2,12,영등포구,206,6285,3249,596,134,38,119,52,13
2,12,용산구,34,5774,2297,728,60,27,135,40,19
2,12,은평구,13,217,5,133,3,13,4,10,7
2,12,종로구,26,2856,2040,2077,1302,98,92,88,27
2,12,중구,16,5663,5401,201,4,57,177,83,14
2,12,중랑구,136,3066,2027,685,1130,85,90,156,22
2,13,강남구,138,10812,3790,3580,1450,71,159,119,25
2,13,강동구,190,4393,1977,685,1439,33,42,26,9
2,13,강북구,9,2229,1060,60,5,93,27,68,1
2,13,강서구,90,2334,1562,226,8,59,29,27,12
2,13,관악구,353,5559,2616,691,226,56,89,27,7
2,13,광진구,261,3011,3323,1025,575,105,38,57,16
2,13,구로구,17,4322,1372,2785,4689,18,65,34,13
2,13,금천구,9,4008,2141,317,17,18,61,28,9
2,13,노원구,191,3903,2431,139,18,67,77,41,13
2,13,도봉구,62,2279,848,177,9,96,66,35,12
2,13,동대문구,130,2663,1437,587,497,117,19,38,16
2,13,동작구,86,3088,765,1119,61,36,37,16,10
2,13,마포구,42,2330,2613,1358,396,60,30,40,18
2,13,서대문구,62,2404,701,900,120,30,55,40,10
2,13,서초구,516,9028,3053,2394,393,88,149,76,17
2,13,성동구,91,3630,1037,824,263,50,49,44,7
2,13,성북구,4,2407,1140,155,61,103,61,82,7
2,13,송파구,112,7116,4440,1264,92,69,127,126,27
2,13,양천구,62,3788,3191,752,100,92,76,82,18
2,13,영등포구,188,7164,2192,1248,189,47,97,54,22
2,13,용산구,99,3716,1002,718,45,78,254,99,19
2,13,은평구,3,176,8,136,7,12,3,8,3
2,13,종로구,18,1673,1719,647,268,101,36,86,12
2,13,중구,142,2582,4520,435,134,102,96,121,16
2,13,중랑구,65,2447,1863,1363,1376,110,60,89,27
2,14,강남구,110,10445,5205,1506,1344,47,116,69,23
2,14,강동구,23,3131,1456,473,517,20,28,18,1
2,14,강북구,1,902,121,167,8,79,9,35,10
2,14,강서구,86,4794,4769,384,40,49,96,23,9
2,14,관악구,17,3477,1359,432,190,32,35,16,5
2,14,광진구,143,2899,6736,1008,589,49,57,36,15
2,14,구로구,9,4985,2713,2555,4108,20,46,34,16
2,14,금천구,31,5048,3600,466,35,46,31,38,17
2,14,노원구,43,3082,2158,62,8,35,55,16,7
2,14,도봉구,6,1019,1798,79,12,39,14,23,15
2,14,동대문구,119,2340,1673,30,2,53,38,33,11
2,14,동작구,90,4740,2213,871,80,10,51,10,3
2,14,마포구,152,7926,4917,826,47,50,128,51,20
2,14,서대문구,47,3948,1246,1011,138,24,49,27,11
2,14,서초구,192,8578,4493,1232,117,57,89,74,17
2,14,성동구,41,4273,1786,846,632,43,68,35,16
2,14,성북구,44,3169,795,106,6,82,37,112,9
